01A,2,2,5,abstrakt,Telekom,72091000,2019
02A,2,2,5,abstrakt,Telekom,72091000,2019
03A,2,2,5,abstrakt,Vodafone,79271000,2019
04A,2,2,5,abstrakt,Vodafone,79271000,2019
05A,2,2,5,abstrakt,Telekom,79321000,2019
06A,2,2,5,abstrakt,TEF DE,73854000,2019
07A,2,2,5,abstrakt,Vodafone,78469000,2019
08A,2,2,5,abstrakt,Telekom,86315000,2019
09A,2,2,5,abstrakt,TEF DE,54138000,2026
10A,2,2,5,abstrakt,Vodafone,67631000,2026
11A,2,2,5,abstrakt,1und1 DRI,60936000,2026
12A,2,2,5,abstrakt,1und1 DRI,60924000,2026
01K,3.6,1,20,konkret,1und1 DRI,2200000,2019
02A,3.6,1,10,abstrakt,1und1 DRI,27735000,2019
03A,3.6,1,10,abstrakt,TEF DE,28408000,2019
04A,3.6,1,10,abstrakt,Vodafone,26725000,2019
05A,3.6,1,10,abstrakt,1und1 DRI,26803000,2019
06A,3.6,1,10,abstrakt,Vodafone,26803000,2019
07A,3.6,1,10,abstrakt,TEF DE,26795000,2019
08A,3.6,1,10,abstrakt,1und1 DRI,26473000,2019
09A,3.6,1,10,abstrakt,1und1 DRI,26529000,2019
10A,3.6,1,10,abstrakt,TEF DE,25187000,2019
11A,3.6,1,10,abstrakt,TEF DE,25187000,2019
12A,3.6,1,10,abstrakt,TEF DE,25187000,2019
13A,3.6,1,10,abstrakt,Vodafone,26480000,2019
14A,3.6,1,10,abstrakt,1und1 DRI,26450000,2019
15A,3.6,1,10,abstrakt,Vodafone,26482000,2019
16A,3.6,1,10,abstrakt,TEF DE,25187000,2019
17A,3.6,1,10,abstrakt,Telekom,29819000,2019
18A,3.6,1,10,abstrakt,Telekom,26842000,2019
19A,3.6,1,10,abstrakt,Telekom,26842000,2019
20A,3.6,1,10,abstrakt,Telekom,29526000,2019
21A,3.6,1,10,abstrakt,Telekom,28602000,2019
22A,3.6,1,10,abstrakt,Vodafone,26002000,2019
23A,3.6,1,10,abstrakt,Vodafone,26002000,2019
24A,3.6,1,10,abstrakt,Vodafone,23870000,2019
25A,3.6,1,10,abstrakt,Vodafone,23870000,2019
26A,3.6,1,10,abstrakt,Telekom,26279000,2019
27A,3.6,1,10,abstrakt,Telekom,26279000,2019
28A,3.6,1,10,abstrakt,Telekom,26279000,2019
29K,3.6,1,10,konkret,Telekom,23870000,2019
